city,state_id,state,county_name,lat,lng,population,density
Gibsonton,FL,Florida,Hillsborough,27.826,-82.3761,18515,558
Lynden,WA,Washington,Whatcom,48.9502,-122.4545,18512,1084
North Massapequa,NY,New York,Nassau,40.7031,-73.4678,18505,2386
Gautier,MS,Mississippi,Jackson,30.4106,-88.6568,18490,235
Mayfield Heights,OH,Ohio,Cuyahoga,41.5175,-81.4534,18487,1711
Breaux Bridge,LA,Louisiana,St. Martin,30.2829,-91.9043,18484,407
Hopkins,MN,Minnesota,Hennepin,44.9261,-93.4056,18468,1752
Defiance,OH,Ohio,Defiance,41.281,-84.3661,18460,512
Iron Mountain,MI,Michigan,Dickinson,45.8275,-88.0599,18432,374
Berea,KY,Kentucky,Madison,37.5904,-84.2898,18423,374
Altus,OK,Oklahoma,Jackson,34.6566,-99.3051,18418,385
Bryn Mawr-Skyway,WA,Washington,King,47.4949,-122.2411,18414,2502
Uvalde,TX,Texas,Uvalde,29.2153,-99.7782,18406,806
Brushy Creek,TX,Texas,Williamson,30.5125,-97.7388,18399,1091
Brook Park,OH,Ohio,Cuyahoga,41.4036,-81.8219,18382,943
North Amityville,NY,New York,Suffolk,40.7005,-73.4118,18382,3014
Wallingford Center,CT,Connecticut,New Haven,41.4499,-72.8189,18360,976
Sunnyside,WA,Washington,Yakima,46.3158,-120.0059,18352,859
World Golf Village,FL,Florida,St. Johns,29.9653,-81.4898,18327,263
Sycamore,IL,Illinois,DeKalb,41.9951,-88.6812,18322,719
Franklin Farm,VA,Virginia,Fairfax,38.9133,-77.3969,18321,1489
Chowchilla,CA,California,Madera,37.1095,-120.2349,18310,637
Brookfield,IL,Illinois,Cook,41.8245,-87.847,18310,2307
Ronkonkoma,NY,New York,Suffolk,40.804,-73.1258,18309,903
Rutherford,NJ,New Jersey,Bergen,40.8203,-74.1057,18303,2541
Merrifield,VA,Virginia,Fairfax,38.8731,-77.2426,18291,2616
Newburyport,MA,Massachusetts,Essex,42.8124,-70.8878,18289,845
Idylwood,VA,Virginia,Fairfax,38.8896,-77.2055,18273,2518
Kilgore,TX,Texas,Gregg,32.3979,-94.8603,18265,308
Radford,VA,Virginia,Radford,37.1229,-80.5587,18249,728
Palestine,TX,Texas,Anderson,31.7544,-95.6471,18243,352
Crawfordsville,IN,Indiana,Montgomery,40.0428,-86.8975,18242,643
Springfield,TN,Tennessee,Robertson,36.4943,-86.8709,18241,516
Boerne,TX,Texas,Kendall,29.7844,-98.7289,18232,622
Hyattsville,MD,Maryland,Prince George's,38.9612,-76.9548,18230,2627
Lake Placid,FL,Florida,Highlands,27.2977,-81.3715,18227,256
St. Michael,MN,Minnesota,Wright,45.2014,-93.692,18204,215
Maumelle,AR,Arkansas,Pulaski,34.8522,-92.4,18199,582
Niles,OH,Ohio,Trumbull,41.1878,-80.753,18176,815
Iselin,NJ,New Jersey,Middlesex,40.5702,-74.317,18175,2201
Menomonie,WI,Wisconsin,Dunn,44.8893,-91.9084,18159,467
Trenton,MI,Michigan,Wayne,42.1394,-83.1929,18157,967
Rutland,VT,Vermont,Rutland,43.6091,-72.9782,18131,771
Imperial,CA,California,Imperial,32.839,-115.5719,18120,1121
Orange,TX,Texas,Orange,30.121,-93.7616,18118,316
Otsego,MN,Minnesota,Wright,45.266,-93.62,18113,236
Madison,IN,Indiana,Jefferson,38.7581,-85.3974,18109,530
St. Matthews,KY,Kentucky,Jefferson,38.2497,-85.6383,18105,1597
Alton,TX,Texas,Hidalgo,26.2884,-98.3098,18105,956
Cudahy,WI,Wisconsin,Milwaukee,42.9467,-87.8641,18104,1464
Round Lake,IL,Illinois,Lake,42.3435,-88.1058,18100,1257
Oxon Hill,MD,Maryland,Prince George's,38.7887,-76.9733,18080,1054
Manchester,MO,Missouri,St. Louis,38.583,-90.5065,18073,1386
Beeville,TX,Texas,Bee,28.4059,-97.7494,18068,800
Cary,IL,Illinois,McHenry,42.2129,-88.2493,18067,1118
North Wilkesboro,NC,North Carolina,Wilkes,36.1728,-81.139,18066,244
North Aurora,IL,Illinois,Kane,41.8083,-88.3413,18057,962
Lithia Springs,GA,Georgia,Douglas,33.781,-84.6485,18054,513
Bon Air,VA,Virginia,Chesterfield,37.5187,-77.5713,18052,833
Bensenville,IL,Illinois,DuPage,41.9593,-87.9433,18044,1271
Eastlake,OH,Ohio,Lake,41.6581,-81.4323,18042,1089
Beaver Dam,WI,Wisconsin,Dodge,43.469,-88.8308,18041,868
Safety Harbor,FL,Florida,Pinellas,28.008,-82.6964,18016,1412
Mattoon,IL,Illinois,Coles,39.4775,-88.3624,18016,659
Macomb,IL,Illinois,McDonough,40.4721,-90.6816,18006,620
North Druid Hills,GA,Georgia,DeKalb,33.8186,-84.3254,18002,1529
West Columbia,SC,South Carolina,Lexington,33.9931,-81.0932,17998,780
Fayetteville,GA,Georgia,Fayette,33.45,-84.4709,17991,539
Sunland Park,NM,New Mexico,Doña Ana,31.8194,-106.5943,17978,533
Estelle,LA,Louisiana,Jefferson,29.8447,-90.1021,17968,1495
Mountain House,CA,California,San Joaquin,37.774,-121.5452,17966,2172
San Carlos Park,FL,Florida,Lee,26.4765,-81.8193,17961,1467
Zachary,LA,Louisiana,East Baton Rouge,30.6642,-91.1634,17949,265
Kingsland,GA,Georgia,Camden,30.8194,-81.7217,17949,155
Marco Island,FL,Florida,Collier,25.933,-81.6993,17947,569
Huntington,IN,Indiana,Huntington,40.8815,-85.5053,17942,734
Ingleside,TX,Texas,San Patricio,27.87,-97.2077,17940,233
Humacao,PR,Puerto Rico,Humacao,18.1519,-65.8204,17939,1405
Wantagh,NY,New York,Nassau,40.6686,-73.5104,17915,1806
Lenoir,NC,North Carolina,Caldwell,35.9096,-81.5247,17913,334
Concord,MO,Missouri,St. Louis,38.5117,-90.3574,17912,1258
Easton,MD,Maryland,Talbot,38.776,-76.0702,17911,561
Burke Centre,VA,Virginia,Fairfax,38.7903,-77.2999,17894,2205
Perry,GA,Georgia,Houston,32.4719,-83.7282,17894,258
Hannibal,MO,Missouri,Marion,39.7097,-91.3939,17884,418
Menasha,WI,Wisconsin,Winnebago,44.2124,-88.4272,17873,1139
Oak Grove,OR,Oregon,Clackamas,45.4156,-122.6349,17872,1770
Scarsdale,NY,New York,Westchester,40.9902,-73.7773,17871,1035
Brenham,TX,Texas,Washington,30.1585,-96.3964,17863,534
Ocean Springs,MS,Mississippi,Jackson,30.4082,-88.7861,17862,597
Dallas,OR,Oregon,Polk,44.9222,-123.3131,17859,1334
Woodcrest,CA,California,Riverside,33.8789,-117.3686,17859,606
White Settlement,TX,Texas,Tarrant,32.7554,-97.4605,17851,1368
Five Forks,SC,South Carolina,Greenville,34.8069,-82.2271,17844,910
Knightdale,NC,North Carolina,Wake,35.7918,-78.4955,17843,923
Shenandoah,PA,Pennsylvania,Schuylkill,40.8167,-76.2004,17840,1216
Ada,OK,Oklahoma,Pontotoc,34.7683,-96.6689,17840,336
Crossville,TN,Tennessee,Cumberland,35.9527,-85.0294,17825,222
Beltsville,MD,Maryland,Prince George's,39.0394,-76.9211,17812,954
Colonia,NJ,New Jersey,Middlesex,40.5929,-74.3151,17801,1750
Moraga,CA,California,Contra Costa,37.8439,-122.1225,17783,725
Midway,FL,Florida,Santa Rosa,30.4138,-87.0261,17760,571
Steubenville,OH,Ohio,Jefferson,40.3653,-80.652,17753,650
Tavares,FL,Florida,Lake,28.7921,-81.7353,17749,563
Belgrade,MT,Montana,Gallatin,45.7796,-111.1751,17743,963
Takoma Park,MD,Maryland,Montgomery,38.981,-77.0028,17725,3273
Dover,NJ,New Jersey,Morris,40.8859,-74.5597,17725,2557
Lackawanna,NY,New York,Erie,42.8182,-78.8326,17720,1044
Melville,NY,New York,Suffolk,40.7823,-73.4088,17716,565
Wailuku,HI,Hawaii,Maui,20.8834,-156.5059,17708,1298
Buckhall,VA,Virginia,Prince William,38.725,-77.4472,17708,338
El Dorado,AR,Arkansas,Union,33.2184,-92.664,17706,420
Valle Vista,CA,California,Riverside,33.7436,-116.8872,17663,992
Cedar Mill,OR,Oregon,Washington,45.5355,-122.8006,17659,2048
Albert Lea,MN,Minnesota,Freeborn,43.6547,-93.3642,17656,513
Madison,NJ,New Jersey,Morris,40.7586,-74.417,17654,1580
Maitland,FL,Florida,Orange,28.6295,-81.3717,17652,1268
Gretna,LA,Louisiana,Jefferson,29.9101,-90.0515,17647,1688
Greenfield,CA,California,Monterey,36.3232,-121.2451,17646,3165
Hinsdale,IL,Illinois,DuPage,41.8005,-87.9273,17637,1474
Santa Fe Springs,CA,California,Los Angeles,33.933,-118.0625,17630,767
Franklin Park,IL,Illinois,Cook,41.9361,-87.8794,17627,1425
Bethpage,NY,New York,Nassau,40.7495,-73.4856,17627,1903
East Massapequa,NY,New York,Nassau,40.6743,-73.4358,17622,1987
Kirksville,MO,Missouri,Adair,40.1986,-92.5753,17602,472
Nipomo,CA,California,San Luis Obispo,35.0323,-120.4991,17601,457
Centerville,UT,Utah,Davis,40.9284,-111.8849,17587,1137
Butner,NC,North Carolina,Granville,36.1285,-78.7502,17575,216
Salem,OH,Ohio,Columbiana,40.9049,-80.8491,17571,697
Tillmans Corner,AL,Alabama,Mobile,30.5818,-88.2128,17560,522
Upper Grand Lagoon,FL,Florida,Bay,30.169,-85.7407,17550,837
Anoka,MN,Minnesota,Anoka,45.2099,-93.3893,17549,1017
Pinewood,FL,Florida,Miami-Dade,25.8697,-80.2174,17542,3863
Laurel,VA,Virginia,Henrico,37.6375,-77.5062,17535,1256
Amesbury,MA,Massachusetts,Essex,42.853,-70.9446,17532,550
Marion,IL,Illinois,Williamson,37.7173,-88.9279,17520,409
Tallmadge,OH,Ohio,Summit,41.1023,-81.4216,17519,481
Kingstowne,VA,Virginia,Fairfax,38.7625,-77.1445,17517,2358
Nanuet,NY,New York,Rockland,41.0957,-74.0155,17517,1244
Dumont,NJ,New Jersey,Bergen,40.9452,-73.9923,17516,3469
Maryland City,MD,Maryland,Anne Arundel,39.1016,-76.8051,17513,876
Shorewood,IL,Illinois,Will,41.5175,-88.2149,17509,856
Vero Beach,FL,Florida,Indian River,27.6463,-80.393,17503,590
Clemson,SC,South Carolina,Pickens,34.6837,-82.8124,17501,895
Country Walk,FL,Florida,Miami-Dade,25.6331,-80.4353,17496,2619
Spanish Lake,MO,Missouri,St. Louis,38.7884,-90.2078,17485,915
Lake Mary,FL,Florida,Seminole,28.7592,-81.3359,17479,743
Manassas Park,VA,Virginia,Manassas Park,38.7719,-77.445,17478,2673
Woodmere,NY,New York,Nassau,40.6374,-73.7219,17470,2612
Lakeport,CA,California,Lake,39.0392,-122.9218,17466,632
Knik-Fairview,AK,Alaska,Matanuska-Susitna,61.4964,-149.6535,17457,81
Martinsburg,WV,West Virginia,Berkeley,39.4582,-77.9776,17454,1016
Tinton Falls,NJ,New Jersey,Monmouth,40.2709,-74.0948,17451,435
South Houston,TX,Texas,Harris,29.6611,-95.2285,17438,2210
Jenison,MI,Michigan,Ottawa,42.9063,-85.8269,17431,1149
Redland,MD,Maryland,Montgomery,39.1335,-77.1465,17414,954
Burlington,KY,Kentucky,Boone,39.0223,-84.7217,17401,762
Godfrey,IL,Illinois,Madison,38.9577,-90.2156,17400,195
Pendleton,OR,Oregon,Umatilla,45.6756,-118.8209,17398,552
Taylor,TX,Texas,Williamson,30.5743,-97.4234,17383,365
Pecan Grove,TX,Texas,Fort Bend,29.6235,-95.7331,17380,806
Nederland,TX,Texas,Jefferson,29.9707,-94.0015,17371,1132
Colonial Heights,VA,Virginia,Colonial Heights,37.265,-77.3969,17370,891
Stafford,TX,Texas,Fort Bend,29.6271,-95.5653,17362,957
Willimantic,CT,Connecticut,Windham,41.7153,-72.2173,17358,1523
Ocean Acres,NJ,New Jersey,Ocean,39.743,-74.2804,17333,1148
La Marque,TX,Texas,Galveston,29.369,-94.9957,17319,480
Versailles,KY,Kentucky,Woodford,38.0487,-84.7259,17298,570
Morris,IL,Illinois,Grundy,41.3749,-88.4305,17296,586
Lemont,IL,Illinois,Cook,41.6695,-87.9836,17291,806
Gainesville,VA,Virginia,Prince William,38.7931,-77.6347,17287,660
Sayre,PA,Pennsylvania,Bradford,41.9855,-76.5207,17281,1024
Portland,TX,Texas,San Patricio,27.8911,-97.3284,17268,598
Lindenwold,NJ,New Jersey,Camden,39.8172,-74.9898,17263,1708
Clive,IA,Iowa,Polk,41.6147,-93.798,17242,867
Oneonta,NY,New York,Otsego,42.4551,-75.0666,17236,1231
Shippensburg,PA,Pennsylvania,Cumberland,40.0484,-77.5227,17234,1059
Pampa,TX,Texas,Gray,35.5479,-100.9651,17230,730
McKinleyville,CA,California,Humboldt,40.9488,-124.0857,17208,318
Ferndale,MD,Maryland,Anne Arundel,39.1869,-76.633,17208,1671
South Ogden,UT,Utah,Weber,41.1722,-111.9577,17199,1707
Albemarle,NC,North Carolina,Stanly,35.3594,-80.1915,17185,359
Coalinga,CA,California,Fresno,36.143,-120.3262,17179,1007
North Canton,OH,Ohio,Stark,40.8742,-81.3971,17176,1034
La Vista,NE,Nebraska,Sarpy,41.1816,-96.0666,17170,1220
Ashwaubenon,WI,Wisconsin,Brown,44.4796,-88.0889,17161,535
Dickson,TN,Tennessee,Dickson,36.064,-87.3668,17157,299
North Adams,MA,Massachusetts,Berkshire,42.6844,-73.1166,17153,241
Waxhaw,NC,North Carolina,Union,34.9364,-80.7438,17147,553
Massapequa Park,NY,New York,Nassau,40.6817,-73.4496,17143,3019
North Babylon,NY,New York,Suffolk,40.7311,-73.3251,17134,1962
Wahiawa,HI,Hawaii,Honolulu,21.5005,-158.0198,17122,3181
Bastrop,TX,Texas,Bastrop,30.1118,-97.3257,17120,328
Ammon,"ID",Idaho,Bonneville,43.4746,-111.9569,17115,870
Yelm,WA,Washington,Thurston,46.9398,-122.6261,17103,640
Lansdale,PA,Pennsylvania,Montgomery,40.2417,-75.2812,17083,2204
Parole,MD,Maryland,Anne Arundel,38.9861,-76.5519,17074,641
Hybla Valley,VA,Virginia,Fairfax,38.7485,-77.0822,17069,3210
Glenvar Heights,FL,Florida,Miami-Dade,25.709,-80.3156,17065,1598
Palos Hills,IL,Illinois,Cook,41.6986,-87.8266,17060,1551
Brownsville,FL,Florida,Miami-Dade,25.8216,-80.2417,17051,2888
Camano,WA,Washington,Island,48.1865,-122.4708,17042,165
Streator,IL,Illinois,LaSalle,41.1244,-88.8296,17021,701
Buffalo,MN,Minnesota,Wright,45.1796,-93.8644,16993,846
Lincoln,IL,Illinois,Logan,40.1508,-89.3721,16993,835
Sylacauga,AL,Alabama,Talladega,33.1778,-86.2606,16982,229
Oconomowoc,WI,Wisconsin,Waukesha,43.0995,-88.495,16981,562
Fort Hunt,VA,Virginia,Fairfax,38.7361,-77.0589,16973,1120
Phoenixville,PA,Pennsylvania,Chester,40.1358,-75.5201,16968,1866
East Cleveland,OH,Ohio,Cuyahoga,41.5318,-81.5795,16964,2122
Mountain Home,"ID",Idaho,Elmore,43.1324,-115.6972,16945,927
Americus,GA,Georgia,Sumter,32.0736,-84.2249,16939,516
Republic,MO,Missouri,Greene,37.1452,-93.4446,16938,421
Glassmanor,MD,Maryland,Prince George's,38.8181,-76.9836,16935,2776
Lemay,MO,Missouri,St. Louis,38.5325,-90.2845,16918,1593
Buda,TX,Texas,Hays,30.0856,-97.8472,16906,1048
Roosevelt,NY,New York,Nassau,40.6797,-73.5837,16899,3685
Cutlerville,MI,Michigan,Kent,42.8405,-85.6739,16895,1116
Calverton,MD,Maryland,Montgomery,39.0578,-76.9488,16888,1421
Gainesville,TX,Texas,Cooke,33.6391,-97.1488,16886,337
Southbridge,MA,Massachusetts,Worcester,42.0604,-72.0338,16878,321
Myrtle Grove,FL,Florida,Escambia,30.4158,-87.3028,16875,980
Lake St. Louis,MO,Missouri,St. Charles,38.7846,-90.7886,16864,763
Seagoville,TX,Texas,Dallas,32.653,-96.5455,16861,345
Crescent City,CA,California,Del Norte,41.7727,-124.1902,16849,1334
Live Oak,CA,California,Santa Cruz,36.986,-121.9804,16837,2004
Picayune,MS,Mississippi,Pearl River,30.5322,-89.6724,16832,233
Rosedale,CA,California,Kern,35.3887,-119.2058,16820,221
North Myrtle Beach,SC,South Carolina,Horry,33.823,-78.7089,16819,303
Wayne,MI,Michigan,Wayne,42.2774,-83.3877,16814,1078
Bemidji,MN,Minnesota,Beltrami,47.4828,-94.8796,16807,409
Goodlettsville,TN,Tennessee,Davidson,36.3327,-86.7029,16798,453
Ham Lake,MN,Minnesota,Anoka,45.2545,-93.2039,16783,188
Fairburn,GA,Georgia,Fulton,33.5496,-84.5914,16768,383
Bristol,VA,Virginia,Bristol,36.618,-82.1606,16762,501
Lake Wales,FL,Florida,Polk,27.9195,-81.5961,16759,343
Clayton,MO,Missouri,St. Louis,38.6444,-90.3302,16747,2578
New Port Richey,FL,Florida,Pasco,28.2468,-82.717,16737,1421
Truckee,CA,California,Nevada,39.3455,-120.1848,16735,199
Lindsay,CA,California,Tulare,36.2082,-119.0897,16713,1902
North Decatur,GA,Georgia,DeKalb,33.8073,-84.2889,16701,1312
Cohoes,NY,New York,Albany,42.7732,-73.7077,16687,1707
McComb,MS,Mississippi,Pike,31.2442,-90.4717,16672,426
Highland Village,TX,Texas,Denton,33.0897,-97.0615,16668,1163
Glenmont,MD,Maryland,Montgomery,39.0698,-77.0467,16659,2297
Bull Run,VA,Virginia,Prince William,38.7802,-77.5204,16651,2472
Athens,TN,Tennessee,McMinn,35.4573,-84.6045,16651,349
Auburndale,FL,Florida,Polk,28.0962,-81.8011,16650,474
El Segundo,CA,California,Los Angeles,33.9169,-118.4021,16610,1173
Mercedes,TX,Texas,Hidalgo,26.1533,-97.9129,16604,543
Bostonia,CA,California,San Diego,32.8189,-116.9479,16603,3329
Artesia,CA,California,Los Angeles,33.8676,-118.0806,16601,3954
Norcross,GA,Georgia,Gwinnett,33.9379,-84.2065,16592,1050
Yauco,PR,Puerto Rico,Yauco,18.0344,-66.8615,16585,2211
Batavia,NY,New York,Genesee,42.9987,-78.1802,16581,1068
Morganton,NC,North Carolina,Burke,35.7408,-81.7003,16577,332
Harrisburg,NC,North Carolina,Cabarrus,35.3124,-80.6486,16576,567
Murraysville,NC,North Carolina,New Hanover,34.2919,-77.8429,16542,741
Donaldsonville,LA,Louisiana,Ascension,30.0954,-90.9926,16540,860
Solvang,CA,California,Santa Barbara,34.5936,-120.1401,16540,929
Los Osos,CA,California,San Luis Obispo,35.3068,-120.8249,16533,500
Groveton,VA,Virginia,Fairfax,38.7605,-77.098,16516,1467
Washington,IL,Illinois,Tazewell,40.7049,-89.4346,16516,754
Live Oak,TX,Texas,Bexar,29.5545,-98.3404,16499,1339
Lock Haven,PA,Pennsylvania,Clinton,41.1365,-77.4521,16490,1404
Vienna,VA,Virginia,Fairfax,38.8996,-77.2597,16485,1445
Country Club Hills,IL,Illinois,Cook,41.5637,-87.725,16482,1278
Streetsboro,OH,Ohio,Portage,41.2396,-81.3456,16478,270
Jasper,IN,Indiana,Dubois,38.3933,-86.9402,16477,457
Eden,NC,North Carolina,Rockingham,36.5028,-79.7412,16477,404
Pearl River,NY,New York,Rockland,41.0615,-74.0047,16476,936
Douglas,AZ,Arizona,Cochise,31.3602,-109.5394,16467,626
Crowley,TX,Texas,Tarrant,32.5781,-97.3585,16460,869
Highland Springs,VA,Virginia,Henrico,37.5516,-77.3285,16459,796
Cinco Ranch,TX,Texas,Fort Bend,29.7395,-95.7607,16437,1472
Wolf Trap,VA,Virginia,Fairfax,38.9395,-77.2842,16436,647
Chickasha,OK,Oklahoma,Grady,35.041,-97.9472,16431,287
New Milford,NJ,New Jersey,Bergen,40.9337,-74.0196,16429,2778
Kings Park,NY,New York,Suffolk,40.8887,-73.2452,16424,1017
Groveland,FL,Florida,Lake,28.6021,-81.8204,16423,393
Ojus,FL,Florida,Miami-Dade,25.9563,-80.1606,16417,2392
East Riverdale,MD,Maryland,Prince George's,38.96,-76.9108,16416,3924
Mount Pleasant,TX,Texas,Titus,33.1613,-94.9717,16412,396
River Falls,WI,Wisconsin,Pierce,44.861,-92.6248,16402,865
Four Corners,OR,Oregon,Marion,44.9291,-122.9731,16399,2568
Hernando,MS,Mississippi,DeSoto,34.85,-89.9922,16399,250
Hillcrest Heights,MD,Maryland,Prince George's,38.8373,-76.9641,16388,2544
Ripon,CA,California,San Joaquin,37.7417,-121.131,16386,1188
Monroe,GA,Georgia,Walton,33.799,-83.716,16380,336
Adelphi,MD,Maryland,Prince George's,39.0017,-76.9649,16377,2328
Rio Linda,CA,California,Sacramento,38.6876,-121.4418,16359,638
Bluffdale,UT,Utah,Salt Lake,40.4744,-111.9381,16358,567
Storrs,CT,Connecticut,Tolland,41.8045,-72.2552,16352,1129
Hazel Park,MI,Michigan,Oakland,42.4619,-83.0977,16347,2239
Burley,"ID",Idaho,Cassia,42.5379,-113.793,16342,654
Aurora,OH,Ohio,Portage,41.3118,-81.345,16338,275
Donna,TX,Texas,Hidalgo,26.1467,-98.0559,16338,760
Stanford,CA,California,Santa Clara,37.4252,-122.1674,16326,2296
Red Wing,MN,Minnesota,Goodhue,44.5816,-92.6036,16320,180
Fallon,NV,Nevada,Churchill,39.4738,-118.778,16313,906
Fairview Heights,IL,Illinois,St. Clair,38.5974,-90.0053,16303,550
Celina,TX,Texas,Collin,33.3188,-96.7865,16299,225
Gun Barrel City,TX,Texas,Henderson,32.3277,-96.1287,16292,383
Morton,IL,Illinois,Tazewell,40.6136,-89.4669,16277,491
Port Jervis,NY,New York,Orange,41.3783,-74.6909,16273,1306
Red Hill,SC,South Carolina,Horry,33.7777,-79.0111,16273,567
Kaukauna,WI,Wisconsin,Outagamie,44.2776,-88.2645,16270,812
Addison,TX,Texas,Dallas,32.959,-96.8355,16263,1442
Fort Thomas,KY,Kentucky,Campbell,39.0802,-84.4518,16263,1106
Mebane,NC,North Carolina,Alamance,36.0857,-79.2763,16262,644
Mount Holly,NC,North Carolina,Gaston,35.3136,-81.0072,16257,578
Conyers,GA,Georgia,Rockdale,33.6645,-83.9966,16256,537
East San Gabriel,CA,California,Los Angeles,34.1198,-118.0807,16256,4019
Centerton,AR,Arkansas,Benton,36.3567,-94.2971,16244,461
Stuart,FL,Florida,Martin,27.1958,-80.2438,16237,928
Sikeston,MO,Missouri,Scott,36.8865,-89.587,16237,345
Sulphur Springs,TX,Texas,Hopkins,33.1421,-95.6124,16234,309
Vincent,CA,California,Los Angeles,34.0982,-117.9238,16225,4254
Boulder City,NV,Nevada,Clark,35.8407,-114.9257,16207,30
Centralia,IL,Illinois,Marion,38.5223,-89.1233,16204,575
Dixon,IL,Illinois,Lee,41.8439,-89.4794,16195,752
Troutdale,OR,Oregon,Multnomah,45.5372,-122.3955,16183,1052
Mount Clemens,MI,Michigan,Macomb,42.5976,-82.882,16163,1524
Fairview Park,OH,Ohio,Cuyahoga,41.4419,-81.853,16161,1331
Discovery Bay,CA,California,Contra Costa,37.9071,-121.6076,16159,1652
Stallings,NC,North Carolina,Union,35.1088,-80.6597,16145,747
Cambridge,MN,Minnesota,Isanti,45.5612,-93.2283,16143,474
Frankfort,IN,Indiana,Clinton,40.281,-86.5213,16136,761
Westchester,IL,Illinois,Cook,41.8492,-87.8906,16117,1688
Center Point,AL,Alabama,Jefferson,33.6446,-86.6851,16110,1005
Canyon,TX,Texas,Randall,34.9877,-101.9178,16109,872
West Haven,UT,Utah,Weber,41.2082,-112.054,16109,594
Washougal,WA,Washington,Clark,45.5822,-122.3448,16107,1073
Bridgeview,IL,Illinois,Cook,41.7403,-87.8067,16096,1497
Troy,MO,Missouri,Lincoln,38.9708,-90.9715,16092,639
Cherryland,CA,California,Alameda,37.6792,-122.1038,16066,5176
Lebanon,IN,Indiana,Boone,40.0324,-86.4551,16065,399
Griffith,IN,Indiana,Lake,41.5279,-87.424,16060,801
Villa Rica,GA,Georgia,Carroll,33.7305,-84.917,16058,440
Alma,MI,Michigan,Gratiot,43.38,-84.6556,16035,582
Fort Leonard Wood,MO,Missouri,Pulaski,37.7562,-92.1274,16026,268
Long Beach,MS,Mississippi,Harrison,30.3608,-89.165,16023,603
Lady Lake,FL,Florida,Lake,28.9241,-81.9299,16020,747
Aberdeen,MD,Maryland,Harford,39.5146,-76.173,16019,954
Welby,CO,Colorado,Adams,39.8403,-104.9655,16018,1669
Indianola,IA,Iowa,Warren,41.3629,-93.5652,16015,546
Washington,NC,North Carolina,Beaufort,35.5587,-77.0545,16014,447
Phelan,CA,California,San Bernardino,34.4398,-117.5248,15987,102
Lakeway,TX,Texas,Travis,30.3547,-97.9854,15981,505
Dyer,IN,Indiana,Lake,41.4976,-87.509,15976,987
Archer Lodge,NC,North Carolina,Johnston,35.6907,-78.3749,15972,219
Niceville,FL,Florida,Okaloosa,30.5291,-86.4754,15972,456
Clearlake,CA,California,Lake,38.959,-122.633,15961,581
Fillmore,CA,California,Ventura,34.3989,-118.9181,15954,1821
Hood River,OR,Oregon,Hood River,45.7092,-121.5258,15949,1158
Bellevue,WI,Wisconsin,Brown,44.4593,-87.9554,15944,429
Spanish Springs,NV,Nevada,Washoe,39.6567,-119.6695,15938,110
New Haven,IN,Indiana,Allen,41.0675,-85.0175,15922,515
New River,AZ,Arizona,Maricopa,33.8835,-112.0858,15910,109
Sayville,NY,New York,Suffolk,40.7478,-73.084,15910,1157
Millbrook,AL,Alabama,Elmore,32.5028,-86.3737,15896,437
Walnut Park,CA,California,Los Angeles,33.9683,-118.222,15896,8207
Carthage,MO,Missouri,Jasper,37.1503,-94.3225,15892,488
Prospect Heights,IL,Illinois,Cook,42.1039,-87.9267,15887,1441
King City,CA,California,Monterey,36.2166,-121.133,15887,1395
Opa-locka,FL,Florida,Miami-Dade,25.8997,-80.2551,15887,1423
Pataskala,OH,Ohio,Licking,40.011,-82.7155,15883,211
Sunset,FL,Florida,Miami-Dade,25.7061,-80.353,15871,1751
Grandville,MI,Michigan,Kent,42.9003,-85.7564,15858,844
Hibbing,MN,Minnesota,St. Louis,47.3981,-92.9487,15855,33
Sarasota Springs,FL,Florida,Sarasota,27.3092,-82.4788,15854,1746
Laguna Woods,CA,California,Orange,33.6098,-117.7299,15850,1829
Hope Mills,NC,North Carolina,Cumberland,34.969,-78.9559,15849,826
Floral Park,NY,New York,Nassau,40.7226,-73.7029,15844,4329
Sierra Vista Southeast,AZ,Arizona,Cochise,31.4525,-110.216,15841,55
White Center,WA,Washington,King,47.5086,-122.348,15834,2706
Wilmington Island,GA,Georgia,Chatham,32.0036,-80.9752,15834,736
Easthampton,MA,Massachusetts,Hampshire,42.2652,-72.672,15829,458
